country,country.code,year,sdg382,health.worker,sdi,total.aid.for.health_rmnch,total.aid.for.health.volatility_rmnch,total.health.spending,government.health.spending,prepaid.private.health.spending,out.of.pocket.health.spending,total.aid.for.health,the_total,ghes_total,ppp_total,oop_total,dah_total,ghes_per_the,ppp_per_the,oop_per_the,dah_per_the,total.aid.for.health.volatility,total.aid,total.aid.volatility,gini.index,people.at.poverty,gdp.per.capita,gdp,vae,pve,gee,rqe,rle,cce,institutional.index,income.group_wb,region_un,country.id_gbd
Tunisia,TUN,1995,16.33,26.912,0.487,0.02227631255341879,NA,4.972500629526948,2.651788225148568,0.05358064122817039,2.201148761409703,0.0659830017405063,1058059,564253,11401,468365,14040,53.400000000000006,1.1,44.2,1.3,NA,1.7061117608159544,0.4973469326038163,41.7,NA,2289.43,21278.207462,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Northern Africa and Western Asia,154
Tunisia,TUN,2000,22.54,31.935,0.538,2.9314436611537094e-4,NA,4.776426377789266,2.5969087405153655,0.1704670238273823,1.9714780855456335,0.03757252790088473,1336089,726422,47684,551473,10510,54.400000000000006,3.5999999999999996,41.3,0.8,NA,2.2546734178695527,0.44981223519092695,40.8,25.4,2827.42,27972.565561,-0.8137362599372864,0.3211148977279663,0.4167363941669464,0.06812559813261032,-0.28046277165412903,-0.3949287533760071,-0.1056555182513789,Lower middle income,Northern Africa and Western Asia,154
Tunisia,TUN,2005,21.91,39.013,0.582,1.949002335780963e-4,NA,5.1752626810790865,2.6847566236059612,0.28673367999948485,2.1875690807820796,0.01620329669156083,1752524,909152,97098,740787,5487,51.9,5.5,42.3,0.3,NA,1.8720758041944576,0.4496484280826319,37.7,23.1,3259.76,33863.47917,-0.9500930309295654,0.02422745153307914,0.35218408703804016,-0.04358772933483124,-0.03626861423254013,-0.07806830108165741,-0.1041029315788892,Lower middle income,Northern Africa and Western Asia,154
Tunisia,TUN,2010,16.69,45.902,0.622,0.00765767938868508,NA,5.628472805641572,3.112650534105403,0.08689005473382878,2.3953249656882596,0.03360725111408021,2367468,1309254,36548,1007530,14136,55.3,1.5,42.6,0.6,NA,2.059300003006872,0.41238093640237977,35.8,20.5,3860.68,42062.351223,-1.4161646366119385,-0.06397636234760284,0.16926315426826477,-0.08730186522006989,0.03885332867503166,-0.11883476376533508,-0.2339942450361712,Lower middle income,Northern Africa and Western Asia,154
Tunisia,TUN,2015,16.74,50.095,0.651,0.00676932012797994,NA,6.317105952383005,3.5356886419082247,0.26663563431494036,2.4894475119635473,0.02533416419629281,2891976,1618641,122066,1139671,11598,56.00000000000001,4.2,39.4,0.4,NA,2.3169030246356144,0.4417668046883664,32.8,15.2,3960.98,45780.077488,0.2414064258337021,-0.9603872299194336,-0.06941933929920197,-0.36994603276252747,-0.02608058042824268,-0.05044369399547577,-0.19251817177989217,Lower middle income,Northern Africa and Western Asia,154
Uganda,UGA,1996,14.62,21.297,0.194,0.15000828932293084,0.11859254571921311,4.7446418347441055,1.45209109988268,0.1383547195578476,2.0841791151649858,1.0700169001385915,471876,144417,13760,207281,106418,30.6,2.9000000000000004,43.8,22.6,NA,10.272737378682132,NA,39,44.4,468.03,9945.450393,-0.8918071985244751,-1.5309436321258545,-0.6878501176834106,-0.02542425505816936,-0.5803903341293335,-0.7237570881843567,-0.7642156535175593,Low income,Sub-Saharan Africa,190
Uganda,UGA,1999,9.43,21.756,0.216,0.4112909260498872,0.10664202520057532,4.586688859627503,1.3920778263480762,0.08558855128194832,2.110351532772513,0.998662509371768,543456,164941,10141,250046,118327,30.3,1.9,46,21.8,NA,9.02389103941023,NA,43,33.8,508.97,11848.547321,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,190
Uganda,UGA,2002,9.57,23.054,0.243,0.24339568734973763,0.12174164591205648,4.449907643413782,1.429208257550454,0.06148747867614114,2.186010797918871,0.7731939545698419,621956,199758,8594,305535,108068,32.1,1.4,49.1,17.4,NA,9.420734573242791,NA,45.2,38.8,547.14,13976.829405,-0.9305039644241332,-1.4174376726150513,-0.4812362492084503,-0.14982888102531433,-0.6979011297225952,-1.0257394313812256,-0.8154574981930919,Low income,Sub-Saharan Africa,190
Uganda,UGA,2005,20.3,25.642,0.272,0.3974759932440371,0.1301648644102461,6.192745555820435,1.1404315072466458,0.08738460424873,2.6469032705598963,2.318020257006802,1046645,192746,14769,447357,391772,18.4,1.4,42.7,37.5,NA,9.614614003121488,NA,42.9,31.1,604.77,16901.14652,-0.5972839593887329,-1.4172247648239136,-0.5750779509544373,-0.2684323787689209,-0.5421478748321533,-0.8336485624313354,-0.7320846837758436,Low income,Sub-Saharan Africa,190
Uganda,UGA,2009,16.77,24.035,0.314,0.3572305119636478,0.1217431155793692,5.780386922237831,0.8972111771535825,0.09588124477488744,2.5892221616379087,2.1980765817676504,1362304,211452,22597,610220,518036,15.5,1.7000000000000002,44.7,38.1,NA,8.372095538247475,NA,44.2,24.5,750.26,23567.695698,-0.5091251730918884,-0.9918057918548584,-0.6747245192527771,-0.19296929240226743,-0.411506861448288,-0.9097874760627748,-0.6417767596559603,Low income,Sub-Saharan Africa,190
Uganda,UGA,2012,15.74,24.813,0.345,0.49709608489632406,0.11530160549415144,5.974339838993628,0.9593261006840615,0.1355002943379233,2.3647080386464623,2.514805405325181,1689522,271294,38319,668731,711178,16.1,2.3,39.6,42.1,NA,6.299902643323174,NA,41,19.7,825.12,28279.643367,-0.49354612827301025,-0.8689665198326111,-0.6011548638343811,-0.26237374544143677,-0.35627982020378113,-1.0015751123428345,-0.6246947959640161,Low income,Sub-Saharan Africa,190
Uganda,UGA,2016,15.27,27.534,0.382,0.5167403006301398,0.10880152712206624,5.006401062828129,0.8285425160298417,0.14443233079046797,1.9270433029287488,2.1063829130790706,1698953,281171,49014,653954,714814,16.6,2.9000000000000004,38.4,42.1,NA,6.081869999695242,NA,42.8,21.4,875.8,33935.615199,-0.6478623747825623,-0.715322732925415,-0.6101200580596924,-0.2618739902973175,-0.25625506043434143,-1.07058846950531,-0.6214981153515249,Low income,Sub-Saharan Africa,190
Ukraine,UKR,2002,12.41,174.465,0.668,0.00264495624990204,NA,11.343783817890008,5.930878978382153,0.4022357509829781,5.0018758896175495,0.00879444829620241,9079466,4747024,321946,4003458,7039,52.3,3.5000000000000004,44.1,0.1,NA,NA,NA,29,NA,1660.48,80039.131085,-0.5194489359855652,-0.2934851348400116,-0.6955053806304932,-0.624253511428833,-0.8439955115318298,-1.0913939476013184,-0.7298053789276828,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2003,10.22,184.843,0.672,0.00189034098995451,NA,11.540271636402702,6.264971075042772,0.39045865875849184,4.872375006802873,0.01246575497720757,10115757,5491632,342261,4270936,10927,54.3,3.4000000000000004,42.2,0.1,NA,NA,NA,28.7,NA,1833.31,87656.142929,-0.589256763458252,-0.3636179566383362,-0.6759108304977417,-0.5550565123558044,-0.8232175707817078,-0.9666553139686584,-0.7094442180041146,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2004,10.33,195.45,0.679,0.00233888305109212,NA,11.568630900518752,6.517384360550292,0.3768561032000104,4.6437992342790775,0.03059018203428823,11336737,6386743,369302,4550714,29977,56.3,3.3000000000000003,40.1,0.3,NA,NA,NA,28.9,NA,2065.17,97995.494,-0.6710514426231384,-0.4715361893177033,-0.6688789129257202,-0.3478796184062958,-0.7750880718231201,-0.9793415665626526,-0.6947232499952098,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2005,8.2,205.056,0.685,0.00409385673976535,NA,12.045010643037472,6.942128607494678,0.3903242413741894,4.617418939656453,0.09513885451215286,12166063,7011897,394247,4663824,96095,57.599999999999994,3.2,38.3,0.8,NA,0.5239047571902381,NA,29,NA,2144.25,101005,-0.2853248715400696,-0.28536656498908997,-0.6756044626235962,-0.5108500719070435,-0.8045446872711182,-0.7406429052352905,-0.5905555190494243,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2006,8.36,215.022,0.692,0.00486502903739427,NA,11.82100724324225,6.933070416831565,0.3891250126549658,4.417218116388871,0.08159369736684675,12843879,7532989,422796,4799440,88654,58.7,3.3000000000000003,37.4,0.7000000000000001,NA,0.5528517390223925,NA,29.8,NA,2322.24,108653,0.04964127019047737,-0.03687761723995209,-0.5262433886528015,-0.48663100600242615,-0.8213703036308289,-0.7727818489074707,-0.46941466996838954,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2007,9.07,224.225,0.699,0.00518715076671854,NA,11.25663596390512,6.598712355097423,0.3860306687418672,4.1959848272225475,0.07590811284327983,13235440,7758700,453891,4933597,89252,58.599999999999994,3.4000000000000004,37.3,0.7000000000000001,NA,0.40946937803519334,NA,27,NA,2528.08,117579,0.06411845982074738,0.1728259176015854,-0.7276177406311035,-0.4097172617912293,-0.7463598847389221,-0.8201749324798584,-0.4509538095016503,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2008,5.83,230.298,0.706,0.00678938918788524,NA,11.419582089055623,6.675392831296738,0.3889400001663658,4.283036508979595,0.07221191678381593,13728279,8024957,467572,5148938,86811,58.5,3.4000000000000004,37.5,0.6,NA,0.5410050159295274,NA,26.6,NA,2598.83,120217,0.09066610038280488,0.04251439496874809,-0.7923052310943604,-0.5161105990409851,-0.7030155658721924,-0.8625141382217407,-0.4990186851873157,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2009,6.83,233.381,0.71,0.00852961645151488,NA,12.77495809686241,7.171193185716667,0.4368522167004832,5.086406720185059,0.08050597426020133,13033140,7316123,445681,5189203,82133,56.10000000000001,3.4000000000000004,39.8,0.6,NA,0.6881132315895747,NA,25.3,NA,2215.27,102021,0.05908891186118126,-0.30231940746307373,-0.8477698564529419,-0.5591124892234802,-0.7867283821105957,-1.0717368125915527,-0.6340912479147395,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2010,6.91,239.455,0.713,0.00642026460756156,NA,12.718544187579454,6.914834031734074,0.4172832995903762,5.330049437355807,0.05637741889919488,13506458,7343208,443134,5660246,59870,54.400000000000006,3.3000000000000003,41.9,0.4,NA,0.6756815292622063,NA,24.8,NA,2315.1,106195,-0.08398202061653137,0.01313171908259391,-0.8240389227867126,-0.45444026589393616,-0.8441591858863831,-1.031962513923645,-0.5870136107815633,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2011,7.01,250.016,0.718,0.01107449677615245,NA,12.465995106181571,6.497117290896426,0.38987479683509263,5.508457018342889,0.07054600010716391,13959172,7275342,436574,6168260,78996,52.1,3.1,44.2,0.6,NA,0.6829823715372662,NA,24.6,NA,2449.96,111978,-0.13244062662124634,-0.07043146342039108,-0.87111496925354,-0.5637052655220032,-0.8511412739753723,-1.0867133140563965,-0.6494780973673908,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2012,7.69,257.186,0.721,0.01141249587602207,NA,13.282512550267947,6.838199181446111,0.39677393467618977,5.9570580210256,0.09048141312004564,14896205,7668972,444978,6680781,101474,51.5,3,44.8,0.7000000000000001,NA,0.731562474921756,NA,24.7,NA,2459.76,112149,-0.2795430123806,-0.09227490425109865,-0.5933221578598022,-0.5546832084655762,-0.8173390030860901,-1.1175391674041748,-0.6237234069079803,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2013,7.21,261.412,0.725,0.00477722617848643,NA,13.430701699658645,6.720593766432856,0.3872788527526983,6.2353167140527095,0.08751147514683731,15069113,7540439,434523,6995963,98187,50,2.9000000000000004,46.400000000000006,0.7000000000000001,NA,0.7264859758108361,NA,24.6,NA,2466.48,112199,-0.31539657711982727,-0.7772849798202515,-0.6631383895874023,-0.585612416267395,-0.8446415662765503,-1.1762617826461792,-0.7764598312195914,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2014,7.76,258.948,0.727,0.00795511988185269,NA,14.471025165772962,7.022870226283811,0.4015313556214132,6.949555460843881,0.09706911419254442,14599962,7085444,405109,7011476,97934,48.5,2.8000000000000003,48,0.7000000000000001,NA,1.42732255602581,NA,24,NA,2346.24,100891,-0.14221766591072085,-2.0208334922790527,-0.3974175751209259,-0.5867762565612793,-0.8294050693511963,-1.02434241771698,-0.8683178134283033,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2015,7.13,255.245,0.729,0.00477310139980222,NA,15.26627982743588,7.210613882681064,0.3980766567435055,7.565694178368583,0.09189510964272853,13897041,6563891,362373,6887124,83653,47.2,2.6,49.6,0.6,NA,1.8775480454480944,NA,25.5,NA,2124.66,91030.959455,-0.08678741753101349,-1.9618000984191897,-0.5243816375732422,-0.5989438891410828,-0.8552422523498535,-1.0181599855422974,-0.8790685935593152,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2016,8.93,258.958,0.73,0.00245139543582785,NA,14.76706669973732,6.891195347901342,0.35457944410721626,7.408927704774976,0.11236313060232488,13770734,6426247,330656,6909048,104782,46.7,2.4,50.2,0.8,NA,1.9038849512825264,NA,25,NA,2185.32,93253.008739,0.00179059756919741,-1.8564798831939695,-0.5819734334945679,-0.4002046585083008,-0.8024929761886597,-0.8471857309341431,-0.7788572088972825,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2017,7.3,261.134,0.732,0.00173591915702759,NA,14.7851147009144,6.892508394273612,0.3365493622667222,7.452521990571579,0.10353495380248848,14112947,6579158,321249,7113712,98828,46.6,2.3,50.4,0.7000000000000001,NA,1.4181527124231252,NA,26,NA,2246.74,95453.753897,0.01489557512104511,-1.870537519454956,-0.4889052808284759,-0.2667490243911743,-0.7396190166473389,-0.8108388781547546,-0.7180201949282825,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2018,7.78,261.561,0.734,8.442703230598468e-4,NA,14.506980544965703,6.689693333250878,0.3366887284861434,7.368647631002225,0.11195186454099336,14330507,6608315,332593,7279010,110590,46.1,2.3,50.8,0.8,NA,1.362474134060249,NA,26.1,NA,2336.98,98783.5267,-0.03778290003538132,-1.8697373867034912,-0.4367557466030121,-0.2442203313112259,-0.7438641786575317,-0.9013473391532898,-0.730723272978876,Lower middle income,Europe and Northern America,63
Ukraine,UKR,2019,8.32,261.358,0.736,9.770069842266343e-4,NA,14.076047633995136,6.414516793533704,0.37300184414972926,7.146329357294201,0.14220061994820687,14349686,6539215,380253,7285254,144965,45.6,2.6,50.8,1,NA,1.4081260299772425,NA,26.6,NA,2425.63,101944,0.02389519661664962,-1.4235758781433103,-0.3088952600955963,-0.20263394713401792,-0.7245944738388062,-0.7809033989906311,-0.5895880282303517,Lower middle income,Europe and Northern America,63
Uzbekistan,UZB,2000,8.14,67.126,0.525,0.03343219963440172,NA,3.202151459413545,1.2288509858395869,0.01013578377055136,1.9051524201849972,0.05801226961840967,1007802,386752,3190,599602,18258,38.4,0.3,59.5,1.7999999999999998,NA,0.7536384177232223,0.14656005270580494,36.1,NA,1276.76,31472.652458,-1.833386778831482,-1.301950454711914,-1.0199832916259766,-2.242905616760254,-1.2007988691329956,-1.0804147720336914,-1.544452395472918,Lower middle income,Central and Southern Asia,41
Uzbekistan,UZB,2002,6.2,73.633,0.536,0.024209525891766,NA,3.2166075176153304,1.2053187150296811,0.01064667589205269,1.888686271439636,0.11195585525396055,1096405,410842,3629,643773,38161,37.5,0.3,58.7,3.5000000000000004,NA,0.7891859506646941,0.1431474463873519,33,26.5,1348.76,34085.756313,-1.8093113899230957,-1.0568835735321045,-1.2083934545516968,-1.5105106830596924,-1.440067172050476,-0.96473890542984,-1.4249394549189702,Lower middle income,Central and Southern Asia,41
Uzbekistan,UZB,2003,6.66,77.201,0.541,0.01297269143511743,NA,3.0596046308108344,1.1408537804324752,0.01091518710900095,1.8208744407526765,0.08696122251668217,1087031,405328,3878,646929,30896,37.3,0.4,59.5,2.8000000000000003,NA,0.7057155399277487,0.14408540518201632,35.3,27.2,1389.59,35528.479368,-1.7646028995513916,-1.2991951704025269,-1.1820250749588013,-1.4239000082015991,-1.2466171979904177,-0.9148719310760498,-1.389535075126625,Lower middle income,Central and Southern Asia,41
Vietnam,VNM,1992,19.8,22.51,0.404,0.00713490214007757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5290012389457788,0.26224927077207344,35.7,58.1,743.27,51871.76961,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,1997,14.2,27.015,0.447,0.06018587288832794,NA,3.484369556678647,1.647156816764014,0.4738713850382824,1.2361245541819796,0.12721553543468156,2753877,1301833,374525,976973,100545,47.3,13.6,35.4,3.7,0.03020906655571227,1.7173496285329717,0.2797010987203309,35.4,37.4,1039.14,79035.158447,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,1998,14.2,27.924,0.455,0.01802464509582789,NA,3.4294151291682797,1.6073576257991056,0.47994460679898376,1.2639239552535244,0.0781901376162017,2866686,1343608,401191,1056528,65360,46.9,14.000000000000002,36.8,2.3,0.04225020093797639,1.7761818087959478,0.2635808320995169,NA,NA,1083.79,83591.104956,-1.3477128744125366,0.3190048933029175,-0.42235663533210754,-0.6105855703353882,-0.4027213752269745,-0.4911539852619171,-0.5214581158386458,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,2002,12.72,33.648,0.486,0.03339836166485156,NA,3.5380178985747435,1.4682333443818365,0.48079928026895213,1.4957261233959942,0.0932591505279606,3735970,1550381,507700,1579412,98477,41.5,13.6,42.2,2.6,0.02513998755693389,1.591789383967044,0.2636943306733166,37,28.9,1309.43,105595,-1.448818564414978,0.35368114709854126,-0.4373165965080261,-0.7669936418533325,-0.6790016293525696,-0.5609908103942871,-0.6306302611270785,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,2004,15.91,38.704,0.501,0.02487642930108413,NA,3.6223506442152433,1.4855792994365176,0.4386199624345075,1.566579068771213,0.13157231357300556,4397099,1803315,532432,1901639,159713,41,12.1,43.2,3.5999999999999996,0.02535972854721225,1.7372063136389102,0.3164681669642259,36.8,19.5,1474.74,121388,-1.3379318714141846,0.1501535177230835,-0.4939955472946167,-0.5568965673446655,-0.6040710806846619,-0.7566602826118469,-0.6390210315271121,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,2006,14.41,44.82,0.517,0.03102771751193979,NA,3.8932406790826226,1.6302372206588904,0.3933266026536063,1.6978161092375,0.1718607465326259,5437261,2276773,549316,2371153,240019,41.9,10.1,43.6,4.3999999999999995,0.02611894803219949,1.567754315869368,0.27056690752404144,35.8,16,1663.56,139659,-1.5384513139724731,0.4051202535629273,-0.2514081299304962,-0.6259797811508179,-0.5188988447189331,-0.7476173639297485,-0.5810502680788254,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,2008,14.55,49.611,0.533,0.03730351009254398,NA,3.995045133375926,1.7107877308064547,0.33543112336877795,1.7400576897531106,0.20876858944758264,6315647,2704533,530273,2750805,330036,42.8,8.4,43.5,5.2,0.02592331212096743,1.6791640046303618,0.3158651842632652,35.6,14.5,1846.87,158087,-1.496713638305664,0.16526082158088684,-0.2102346122264862,-0.6306759715080261,-0.46445390582084656,-0.7115328907966614,-0.5889434276040038,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,2010,11.32,56.883,0.549,0.02666335818454562,NA,4.4255061413699375,1.994582172544862,0.3134529274427313,1.931277562851761,0.18619404247639887,7847396,3536833,555821,3424580,330163,45.1,7.1,43.6,4.2,0.02753382786239903,1.8071248914404303,0.4420977912927364,39.3,20.7,2028.61,177322,-1.4969677925109863,0.14840787649154663,-0.24868004024028775,-0.6319193840026855,-0.5813049077987671,-0.6225432753562927,-0.604857763125457,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,2012,9.14,64.672,0.566,0.0340665357316871,NA,4.855508059533556,2.230447405829788,0.2997021312932927,2.151353469190932,0.1740050532195438,9666394,4440397,596650,4282936,346411,45.9,6.2,44.3,3.5999999999999996,0.0270791526024266,2.2054339690879594,0.2681911703164949,35.6,17.2,2229.32,199081,-1.4200689792633057,0.267358660697937,-0.25928446650505066,-0.6766297221183777,-0.5549237728118896,-0.5321059823036194,-0.5605676138107194,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,2014,9.82,68.062,0.581,0.02829188894304508,NA,4.878580084334602,2.255750269414621,0.2854449030330944,2.208713830248666,0.1286715287994169,10910115,5044602,638349,4939413,287752,46.2,5.800000000000001,45.3,2.6,0.02716214120229526,2.231464050475556,0.2721053049486713,34.8,13.5,2451.16,223633,-1.3747122287750244,-0.02234735712409019,-0.05073397606611252,-0.6020582318305969,-0.3605386316776275,-0.4380929470062256,-0.4923398551929491,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,2016,9.39,72.739,0.596,0.01248114704326876,NA,5.021513721035003,2.3229157933911817,0.30630090298317436,2.2844651636534583,0.1078318610071886,12818167,5929591,781879,5831440,275257,46.3,6.1,45.5,2.1999999999999997,0.02617477307491069,1.6012575166983332,0.33237020553930513,35.3,9.2,2741.05,255265,-1.3733762502670288,0.2335919290781021,0.02894983440637588,-0.48290401697158813,0.0838165134191513,-0.4573548436164856,-0.3321868960104393,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,2018,10.03,77.381,0.611,0.01188202850432405,NA,5.344866869603456,2.361685852487907,0.5184671341257641,2.404606983252602,0.06010655885791811,15679648,6928218,1520970,7054131,176328,44.2,9.7,45,1.1,0.02511864187400032,1.0060778772766474,0.3145499086924629,35.7,6.8,3090.77,293359,-1.4764626026153564,0.05850875005125999,0.00276881176978349,-0.3608650267124176,-0.01349462661892175,-0.4888514578342438,-0.38529288785323346,Lower middle income,Eastern and South-eastern Asia,20
Vietnam,VNM,2020,8.46,NA,NA,0.01355610978726556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8251515563073353,0.3238958045477366,36.8,4.8,3352.06,323972,-1.3783732652664185,-0.07957255840301514,0.23021350800991056,-0.22369712591171265,-0.16295041143894196,-0.35173124074935913,-0.3259012776548331,Lower middle income,Eastern and South-eastern Asia,20
"Yemen, Rep.",YEM,1998,6.09,9.587,0.243,0.02091855830548935,NA,3.2627109267267618,1.4794715416733597,0.0671900481546208,1.6327123284679896,0.0833370084307925,1228748,557174,25304,614885,31385,45.3,2.1,50.1,2.6,NA,1.6358854278809194,NA,35,40.1,2138.8,37660.339135,-0.7776222825050354,-1.192847490310669,-0.797985851764679,-0.6009935736656189,-1.3922702074050903,-0.9981746077537536,-1.0228283179674538,Low income,Northern Africa and Western Asia,157
"Yemen, Rep.",YEM,2005,15.4,14.989,0.314,0.06864334542276201,NA,3.668511770697546,1.2380549469890485,0.05316550153126478,2.272840878127999,0.10445240500753725,1870775,631352,27112,1159046,53266,33.7,1.4,62,2.9000000000000004,NA,1.078605505394544,NA,34.7,34.8,2391.83,50995.474921,-1.0497387647628784,-1.4366734027862549,-0.9155980348587036,-0.8357641100883484,-1.2673355340957642,-0.8965644240379333,-1.1316056431107204,Low income,Northern Africa and Western Asia,157
"Yemen, Rep.",YEM,2014,15.83,17.707,0.402,0.2584864497471069,NA,3.1205052595940312,0.5408217556224351,0.03184427929882222,2.297991157014506,0.24984806765826756,1839420,318794,18771,1354579,147276,17.299999999999997,1,73.6,8,NA,2.26706635986261,NA,36.7,48.6,2123.94,58946.223351,-1.3010036945343018,-2.6655750274658203,-1.4360593557357788,-0.9096843600273132,-1.1958374977111816,-1.5652981996536257,-1.5976653341260394,Low income,Northern Africa and Western Asia,157
Zambia,ZMB,1996,4.96,26.453,0.319,0.1201274305421041,0.10588289158012536,5.175971479369438,1.3140629405548818,1.0097819727624604,1.9003434003469557,0.9517831657051402,370982,94184,72375,136205,68218,25.4,19.4,36.7,18.5,0.40507408766202313,12.010231679355872,NA,48.3,NA,805.14,7167.388798,-0.3340194821357727,-0.1599489003419876,-1.12837553024292,-0.48270365595817566,-0.53171539306640625,-0.840640664100647,-0.6248743941210151,Low income,Sub-Saharan Africa,191
Zambia,ZMB,2004,2.79,30.067,0.359,0.23849915545567849,0.1053349391216322,6.380037081541394,1.7405365993729751,0.7313744285224991,1.5208199295441387,2.3872962748696747,647770,176718,74257,154410,242384,27.3,11.4,23.799999999999997,37.5,0.535419954051443,17.079947364935382,NA,54.3,NA,907.49,10153.075785000001,-0.44422486424446106,0.19081440567970276,-0.9377641081809998,-0.6297032833099365,-0.4795862138271332,-0.6044881343841553,-0.5237503108005205,Low income,Sub-Saharan Africa,191
Zambia,ZMB,2006,1.85,28.347,0.376,0.16646744402708774,0.10551731320797034,5.085475292926302,1.1675788360789296,0.41102315984967086,1.3832110782192482,2.1236622187784526,597454,137170,48288,162503,249493,23,8.1,27.1,41.8,0.5027306523698193,49.33444050007254,NA,54.6,NA,981.35,11748.243096,-0.20733828842639923,0.36379221081733704,-0.8834355473518372,-0.6556065678596497,-0.5496665239334106,-0.5517356991767883,-0.4530812907323185,Low income,Sub-Saharan Africa,191
Zambia,ZMB,2010,0.29,31.279,0.418,0.30519528251485845,0.10598850140575744,3.704274462894954,0.7589403148517291,0.22014720775219287,0.7537367473861704,1.9714501929048625,612210,125431,36384,124571,325824,20.5,5.8999999999999995,20.3,53.3,0.666330778592436,6.159511214260522,NA,55.6,NA,1198.3,16527.123088,-0.243015319108963,0.5153513550758362,-0.8664163947105408,-0.5248323082923889,-0.4964280724525452,-0.5183191895484924,-0.3907895953687043,Low income,Sub-Saharan Africa,191
Zambia,ZMB,2015,0.28,40.032,0.472,0.5098578637864095,0.10689869326099644,3.8045492060390886,1.6064633062143747,0.205197661914832,0.5008183813973804,1.492069856512502,808513,341393,43607,106430,317083,42.1,5.4,13.2,39.3,0.5889087368177126,4.703213041650548,NA,57.1,54.4,1307.91,21251.216799,-0.06654397398233414,0.1516948640346527,-0.6121419668197632,-0.47632384300231934,-0.21986915171146393,-0.34659916162490845,-0.27811060566991325,Low income,Sub-Saharan Africa,191
Zimbabwe,ZWE,2017,11.82,45.486,0.465,0.7512473437261237,0.2174333876415288,9.155789438817958,2.8253316573370055,2.614569519850291,2.3382691628128724,1.3776143289328149,1919499,592327,548141,490215,288815,30.9,28.499999999999996,25.5,15.1,0.5137025276013204,3.908825338967377,NA,44.3,30.4,1421.24,20964.866141,-1.195904016494751,-0.7087693214416504,-1.2386634349822998,-1.56413733959198,-1.3852559328079224,-1.2810806035995483,-1.3274379913283347,Lower middle income,Sub-Saharan Africa,198
