Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Congo, Rep.",COG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1187.90134886076,1254.14741715448,1285.09264691562,1200.65866070251,1212.86874419568,1222.94268819065,1204.92961472513,1195.58902716291,1249.85228772974,1304.96439274279,1346.91761582662,1407.83932290472,1482.71254296955,1555.74224345837,1627.2155590607,1704.85024329851,1678.65031762603,1491.83911114939,1549.45877106345,1662.48818943582,1911.82011487446,2199.04777933998,2659.54478514064,2757.2269447797,2876.06443553641,2758.16659738424,2493.58521761471,2425.49125563665,2397.47836655679,2389.9763035855,2346.82816854344,2337.1639772622,2333.2512687046,2245.19121613351,2062.19956650564,2087.23199523207,2119.37292170571,2063.31867832765,2095.16028938071,1987.27443693956,2057.76715134453,2057.20035608963,2101.69064105136,2060.93894114821,2061.34820111805,2142.70597550305,2228.58545759992,2005.96006857111,2062.97018552534,2212.36186152245,2333.0742372348,2308.42346785775,2468.5584844015,2392.68874126646,2493.08806264473,2347.81849884859,2045.20225916105,1909.36587547611,1774.61390099667,1731.79987996869,1586.3182966189,1515.89386729403,..
"Congo, Rep.",COG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1254059138.68286,1358782190.3151,1429470235.61129,1371872585.71869,1424234167.37792,1476595677.03365,1496662353.32391,1528335800.49067,1644968091.44974,1769138922.27701,1881629093.21602,2027512471.43514,2202234389.54656,2383504463.19302,2571456203.67244,2770270830.09426,2795654454.6801,2545347546.49998,2707225211.01346,2972891305.13655,3497208416.05479,4113406833.16661,5084076235.79754,5381696169.3952,5757130347.12621,5688870306.26786,5298526966.25645,5308561138.61418,5402324312.58362,5542778073.82052,5598206052.22942,5732303657.93155,5882028451.85101,5824403206.77463,5504464326.90818,5723835085.61286,5969415174.41171,5932117542.98309,6153833566.51917,5994929315.66367,6449103985.32829,6694337735.95162,7001063592.46336,7058000727.62005,7303381412.73966,7869814072.36066,8498316182.93128,7936237992.12987,8436726996.66479,9418533287.72922,10353912828.2365,10582311796.129,11634950556.5148,11552059160.2914,12327973930.5375,11890259136.1098,10608104162.6707,10143200714.9268,9655784261.38472,9647394740.73764,9045462946.7046,8846462526.11771,..
Costa Rica,CRI,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.5,..,..,..,..,34.4,..,..,45.6,45.3,46.6,45.7,46,46.8,45.7,46.5,45.6,45.7,47.7,47.4,51.5,51.8,49.3,48.4,47.5,49.3,49.3,48.6,50.6,48,48.8,48.4,49.2,48.6,48.4,48.7,48.3,48,48.2,49.2,48.7,..
Costa Rica,CRI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.3,27.1,31.9,29.4,23.2,20,20.4,21.5,20.7,19.7,20.6,20.6,20.3,20.6,18.5,21.7,21.2,20.2,16.7,17.7,18.5,..,24.8,23.5,23.3,24.6,23.6,22.9,22.1,22.9,23.9,30,..,..
Costa Rica,CRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3558.99048208702,3496.44597400972,3557.05664195633,3671.50733092054,3678.18950923006,3850.15498742051,3989.34346123005,4087.65886432229,4307.10503643476,4418.76571920471,4623.01271451864,4807.39966660188,5067.41954386359,5320.13158981794,5473.29767185318,5446.36826815061,5599.21195366765,5938.64803334993,6143.63860174815,6274.05758460062,6150.92831909669,5849.41173630109,5275.59871113929,5278.16686590626,5545.90589838221,5434.23154572739,5581.25580413945,5693.73742930231,5738.33641131388,5910.76981666215,5967.19060683615,5949.49600622958,6335.51621412862,6618.9207363569,6751.91887629873,6867.63728639112,6801.65503892925,7014.52966686015,7355.15322263181,7507.96495957074,7646.02694235081,7768.43851882193,7898.63269446691,8109.82444203916,8340.82938393546,8545.74679419982,9041.38628821243,9647.8603530403,9966.04788098757,9746.49014865639,10137.5816012455,10453.5219794245,10832.7561537334,10975.695756397,11240.7109558371,11529.9545258398,11893.3225863446,12267.1613498322,12470.95672073,12662.4221428116,12058.0029125188,12894.2960011178,..
Costa Rica,CRI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4791476004.01472,4881521089.26198,5147192572.00656,5502293446.96208,5703625022.57219,6170782003.9184,6600843488.477,6973799457.38342,7564710709.95658,7980149488.38068,8578910825.2941,9160432761.11456,9909577086.74381,10673498041.6775,11265332833.6267,11501912827.0939,12136538274.9006,13217233222.4646,14045648007.7026,14739379973.0837,14850204693.5801,14514344221.2829,13456891680.3999,13842161507.1789,14952871483.2181,15060771662.4163,15894573760.5627,16651876017.0504,17223392943.4386,18199266176.2726,18845897635.6121,19272880655.5242,21046198396.8462,22539887345.8092,23558471251.0755,24537079084.5062,24868442409.6044,26230279541.3798,28107136983.1829,29291799732.2181,30425016886.8137,31487205910.1365,32563084814.7612,33968891756.1696,35471879204.0007,36882477494.3787,39584744288.2356,42836683276.8456,44866360242.4234,44474472352.568,46858456831.5203,48921709303.0802,51310356968.4806,52590430366.1276,54453241194.83,56441917652.9812,58814918320.6041,61260265569.5686,62862775554.712,64382490582.6343,61774415011.1398,66456647135.0333,..
Cote d'Ivoire,CIV,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.5,38,40.5,36.9,..,..,..,39.4,..,..,40.6,..,..,39,..,..,..,41.3,..,..,..,..,..,43.2,..,..,..,..,..,..,41.5,..,..,37.2,..,..,..,..
Cote d'Ivoire,CIV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.4,..,..,39.5,..,..,..,..
Cote d'Ivoire,CIV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1481.05903215031,1569.07190133067,1528.75611172359,1683.67476398082,1904.65129777191,1774.97176225223,1904.86948228224,1916.35970763838,2074.22360653953,2183.43703077905,2312.31495207001,2423.97789049324,2416.34515676386,2446.37836382711,2438.61977596058,2522.38029044661,2733.05689325154,2824.91152404706,3017.17523584299,2975.23137915252,2551.12945824371,2543.099876072,2455.2282874234,2274.58425059204,2135.08242204319,2154.45549473989,2150.15031100663,2071.50499162729,2023.01389096345,2006.38988190669,1909.82805316737,1839.7524302628,1768.20254826207,1701.43299391704,1654.859281946,1711.11094330993,1779.74206394861,1884.7219825516,1900.2133744338,1865.12304458281,1809.92079454661,1725.15593570631,1636.44694581858,1521.88483730881,1534.07671189873,1514.62055304219,1523.23305295934,1507.08959086312,1545.88008768881,1568.02113096994,1640.31502884403,1520.34229764192,1602.91091815894,1739.15518900044,1858.61534716444,1941.56633627815,2027.93972934844,2121.60300902248,2210.32581478907,2289.37652106313,2276.83952295318,2377.97343963816,..
Cote d'Ivoire,CIV,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5492745871.2336,6038315884.47928,6112405687.67499,6998115023.77236,8230699169.34999,7974752880.90543,8898018706.15889,9307163112.13056,10475049080.7269,11474286928.8615,12664747851.5733,13862407166.6714,14449705375.9254,15307901921.5959,15970333139.0431,17288346585.4955,19521378140.8588,20949261371.1806,23234711330.9835,23791044992.8511,21184094306.6587,21925643296.6398,21969674888.0308,21112804743.2079,20542492690.8584,21467156133.7504,22166845622.3042,22089489335.2077,22340532839.5903,22999132852.0731,22747083420.3721,22756392703.3244,22700739530.1886,22657043988.9806,22840839444.3141,24468419356.0445,26359663603.0715,28903065381.4869,30135464903.0119,30487103583.7078,30406072074.5209,29751121484.2331,28938759235.8203,27571152082.748,28449303816.7208,28732677534.6293,29541668653.3775,29867049384.8481,31295490595.3316,32423167757.1672,34643522302.4172,32783010214.6152,35281210581.252,39077544035.2415,42739891439.5639,45814637971.4745,49103766045.2254,52717625513.8388,56350019798.3227,59861589342.7008,61046143153.121,65342546289.7639,..
Croatia,HRV,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.6,32.4,32.3,32.5,32,32.1,31.1,30.9,30.4,29.7,28.9,29.5,..,..
Croatia,HRV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.6,20.9,20.4,19.5,19.4,20,19.5,20,19.3,18.3,18.3,19.2,..,..
Croatia,HRV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7226.35292805261,7784.2658588921,8305.22044591226,8503.55138868285,8476.6445905627,8805.85839996229,9432.65857833887,9970.44171500607,10522.174682112,10956.223307142,11408.5760540598,11963.2916296618,12564.3346357853,12817.378074954,11907.8670352057,11788.8503191383,11819.377265251,11579.1276366176,11565.2280592202,11562.5750919826,11952.3111753908,12464.4835228917,13045.5193626136,13531.2435029842,14071.9114694775,12920.3443843408,15166.41328825,..
Croatia,HRV,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33385967318.1909,35473654592.7596,37663510304.5764,38539242872.9482,38251680949.4394,39347234700.2683,40557054995.0861,42894575114.8145,45281116004.8261,47162158847.9233,49172617036.5257,51575652378.8411,54155008740.8506,55239118376.5197,51265522910.4937,50638145959.7853,50594286347.9332,49414598778.6684,49218013834.1149,49006691081.5331,50242783066.1173,52031104329.2995,53806649022.2,55313599034.9693,57205880317.0277,52297419557.6084,59133845410.8868,..
Cuba,CUB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,2606.73045731153,2781.54357903699,2870.14204084719,2927.64511196798,2920.29149588212,3163.02517490806,3304.64867739201,3565.84309161273,3778.60695519898,3802.24765635527,3605.17366482829,4297.68667538039,4652.47206210946,4867.04849033588,5210.746591373,5250.3873728381,5211.01074098588,5040.80550127176,5178.1924593907,5163.0165579782,4963.86788425833,4397.04357296318,3862.62554718725,3270.59324812247,3280.04073053376,3348.49046359282,3599.00464077713,3687.37515399511,3681.31764964702,3896.31418037883,4113.50726494564,4231.82114028647,4280.23441161771,4431.00283994052,4675.80808390033,5189.95003331116,5808.66472549848,6225.38022989368,6477.80469865876,6567.98728178096,6720.67767289209,6903.94022004899,7105.43367606177,7292.73825455172,7362.34166711765,7683.75789050585,7721.79184608661,7865.37156058191,8048.01660977285,8042.94852386634,7172.51925662898,7291.06788516411,..
Cuba,CUB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,23120750306.4668,25105402915.2064,26317161843.5777,27221021750.0497,27489010481.3455,30093986236.7536,31727475910.1232,34490781332.4064,36765792773.5887,37165871991.3001,35363534231.8829,42326025083.6843,46100759451.9628,48595488553.1712,52448973034.582,53286412463.9783,53337196219.1462,52055944739.1384,53984898546.483,54352040789.9328,52749435568.2904,47109098196.5358,41653580519.2294,35456285543.7413,35710482401.7523,36587960794.011,39455999445.9835,40554227615.0331,40618768067.334,43132564230.3266,45683751961.4679,47138793122.9358,47810436669.7248,49623762332.1101,52487320429.3578,58366769728.9211,65409224267.8899,70159331722.9358,73047670765.1376,74107815577.9817,75879253449.5413,78005618403.6697,80357410018.3486,82565312275.2294,83430247192.6606,87133000000,87580655779.8165,89165037486.2385,91169895871.5596,91019611431.1927,81054474018.3486,82070972392.6605,..
Curacao,CUW,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21523.6459824533,22171.0656336845,22231.8793970452,21840.8914031768,21512.1116885546,21112.3220054707,20913.6631221125,21011.1571452583,21202.4305953708,20952.8999280133,20706.4375396185,20539.3602117915,20356.1819444814,19963.3455794817,19459.4943648744,19260.269845345,18890.7587286656,18504.3056623292,18198.6642740608,17796.699906511,14748.8955145068,15633.2333617387,..
Curacao,CUW,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2881155251.2112,2861109506.83009,2872469977.49522,2880748053.40481,2886753291.71052,2906280022.62909,2953824865.70405,3026783253.71733,3093010575.25269,3076577155.12998,3079109381.45389,3097972240.10472,3095930999.57229,3070801743.72703,3033910306.93321,3042737430.1676,3016174101.65366,2963927159.46357,2899702370.77176,2801930229.981,2285297113.28628,2382020134.09476,..
Cyprus,CYP,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.1,30.3,31.1,31.1,31.7,32.1,31.5,32.6,34.3,37,35.6,34,32.9,31.4,32.7,31.2,31.7,..,..
Cyprus,CYP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.1,15.6,15.5,15.9,15.8,15.6,14.8,14.7,15.3,14.4,16.2,16.1,15.7,15.4,14.7,14.3,13.8,..,..
Cyprus,CYP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6173.26513671875,7484.767578125,8708.375,9350.9091796875,10197.5732421875,10667.7470703125,10756.1640625,11269.71875,11801.0908203125,12669.3857421875,13127.4140625,13458.41015625,14253.4345703125,15322.5546875,16306.1875,17144.3203125,16829.765625,17928.384765625,17623.1328125,18280.86328125,19453.677734375,19385.126953125,19617.015625,20562.11328125,21349.560546875,22383.767578125,23019.046875,23603.9765625,23930.564453125,24799.439453125,25631.154296875,26395.294921875,27156.564453125,27448.921875,26183.34765625,26089.93359375,25538.669921875,24285.388671875,22738.390625,22581.7265625,23487.125,24916.51953125,26101.181640625,27241.0078125,28359.919921875,26814.21484375,28329.203125,..
Cyprus,CYP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3097682698.58944,3725468125.32601,4335029255.37941,4672181966.39618,5134988192.74232,5430416628.87327,5567100130.7611,5902334699.54837,6231813747.13494,6777589413.24631,7108507979.7653,7371803581.61033,7892639994.10809,8575099040.45775,9256598650.96646,9941957169.41105,10015478062.1854,10956932901.5103,11033631485.3066,11684615599.6068,12661737992.4921,12819830120.3242,13158388326.7677,13962477271.716,14660316359.7542,15534849723.7574,16148874064.021,16750089620.4754,17189492397.0771,18053495404.0465,18929632228.9624,19821942659.2698,20832478864.6768,21592200201.848,21157060718.6854,21640191720.2454,21730369161.045,20981240451.2344,19599104959.2463,19251012720.9963,19909190058.804,21217936634.8601,22434461969.0365,23701528569.0948,25012087656.4461,23918440580.3503,25506368382.3966,..
Czechia,CZE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.7,26.6,..,..,25.8,..,..,..,..,..,26.6,..,27.5,26.9,26.7,26,26.3,26.2,26.6,26.4,26.1,26.5,25.9,25.9,25.4,24.9,25,25.3,26.2,..,..
Czechia,CZE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.4,9.9,9.6,9,8.6,9,9.8,9.6,8.6,9.7,9.7,9.7,9.1,9.6,10.1,9.5,8.6,..,..
Czechia,CZE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11626.6258716528,10300.8991599512,10238.2476845601,10233.9421858953,10527.8756898085,11219.1500652457,11711.3154124611,11663.17381617,11632.6028956161,11805.6718407762,12312.497769842,12734.9220286548,12959.8174813078,13428.099616179,14070.2804589818,14978.4131869153,15948.7452897204,16739.1787158121,17046.8850268926,16160.6205565942,16505.9537034372,16761.8273125123,16606.9925391504,16593.8642307285,16951.3791150445,17829.6983223668,18247.0117295456,19139.2398841383,19689.5827032979,20206.4256384905,19048.0868543829,20083.8096038696,..
Czechia,CZE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,120142052583.973,106187622460.491,105649737161.441,105715138858.682,108790719365.821,115863001168.759,120805040906.55,120178870877.585,119750353168.352,121407876416.485,126265440317.089,130107668072.565,132150170232.227,136886020631.13,143476070938.564,152947812388.841,163297687890.645,172393922455.409,177025133390.924,168780486813.354,172890126530.82,175933614512.933,174552528075.614,174472402052.95,178419147314.396,188033050459.881,192803983942.274,202769490319.63,209298846486.102,215640347578.637,203773728339.855,210995924589.664,..
Denmark,DNK,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.2,..,..,..,..,24.7,..,..,23,..,..,..,..,23.8,..,..,25.6,24.9,25.2,25.9,26.2,25.2,26.7,27.2,27.3,27.8,28.5,28.4,28.2,28.2,28.7,28.2,27.7,27.5,..,..
Denmark,DNK,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.1,12.3,..,..
Denmark,DNK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18107.3759290293,19128.4044219207,20055.6436817272,20025.0367527905,21707.1637228444,22519.8115263793,22952.0113025231,24031.1274153613,25211.6295441511,26704.6332242614,26927.9590369218,27545.0669177612,28464.1397778596,29450.5970790465,28984.7792237673,28480.3554790863,30091.9728338229,30559.4558828137,31142.924578691,32268.5203006998,32073.6413237087,31869.0422345814,33067.5698057741,33949.3314179257,35382.234592759,36783.9410443123,38536.322876642,38585.402852645,38561.4119234317,38786.930952318,39295.2434424919,39739.6098511225,40383.5587756081,40253.5398981286,42257.0983305221,43310.2500901054,44314.7904987137,45570.0798221242,46412.038971456,47622.4390779319,49241.9280041345,49469.6888088275,49541.8555503286,49599.9969640753,50792.00095345,51835.8327062445,53687.4415474978,53935.8702479631,53345.3576182976,50457.2324892863,51173.4661587111,51644.4635097775,51567.0401502519,51831.7979309232,52404.7639713382,53254.8563700916,54556.0689545694,55735.7649011485,56563.4884729669,57203.0277943447,55898.7900294456,58359.5839945633,..
